Date,Open,High,Low,Close,Adj Close,Volume
2003-01-01,1.656250,1.687500,1.437500,1.593750,1.012224,554976000
2003-02-01,1.593750,1.875000,1.562500,1.781250,1.131310,1248031990
2003-03-01,1.781250,1.906250,1.625000,1.687500,1.071767,493792010
2003-04-01,1.812500,2.062500,1.687500,1.718750,1.091615,1163866778
2003-05-01,1.718750,1.812500,1.625000,1.750000,1.111462,485280000
2003-06-01,1.750000,1.812500,1.562500,1.656250,1.051920,751008000
2003-07-01,1.656250,1.968750,1.593750,1.937500,1.230548,1188288000
2003-08-01,1.937500,2.156250,1.750000,2.093750,1.329785,970207959
2003-09-01,2.062500,2.250000,2.000000,2.125000,1.349633,1090618757
2003-10-01,2.125000,2.656250,2.093750,2.343750,1.488566,976575990
2003-11-01,2.406250,2.437500,2.281250,2.375000,1.508413,874080000
2003-12-01,2.406250,3.250000,2.375000,3.156250,2.004601,1789909524
2004-01-01,3.156250,3.562500,3.125000,3.250000,2.064144,978656000
2004-02-01,3.125000,3.468750,3.093750,3.406250,2.163381,1431424020
2004-03-01,3.406250,3.875000,3.406250,3.875000,2.461095,1084192000
2004-04-01,3.875000,4.375000,3.250000,3.281250,2.083992,2316672000
2004-05-01,3.281250,3.593750,3.125000,3.437500,2.183229,939776000
2004-06-01,3.437500,3.437500,3.218750,3.343750,2.123687,482784000
2004-07-01,3.343750,25.000000,3.218750,7.063750,4.486337,56281600
2004-08-01,7.162500,34.250000,7.125000,8.737500,5.549373,558400
2004-09-01,8.748750,41.240002,8.748750,10.250000,6.509993,2361600
2004-10-01,10.250000,39.500000,8.437500,8.750000,5.557312,2752000
2004-11-01,8.500000,41.740002,8.500000,9.937500,6.311516,745600
2004-12-01,10.300000,45.000000,9.900000,43.000000,27.310217,3721600
2005-01-01,10.963700,42.500000,10.250000,11.250000,7.145114,1355200
2005-02-01,11.250000,44.994999,10.837500,12.375000,7.859627,1137600
2005-03-01,12.375000,51.974998,11.875000,12.300000,7.811989,1844800
2005-04-01,12.312500,44.750000,10.125000,10.125000,6.430603,776000
2005-05-01,10.125000,41.990002,9.375000,10.002500,6.352801,420400
2005-06-01,10.250000,41.500000,9.625000,9.750000,6.192432,863200
2005-07-01,9.750000,11.500000,9.502500,11.250000,7.145114,457200
2005-08-01,11.250000,45.990002,10.875000,12.050000,7.653214,902800
2005-09-01,12.075000,52.500000,12.050000,15.750000,10.003160,1386400
2005-10-01,15.500000,56.119999,13.250000,14.375000,9.129869,501600
2005-11-01,14.625000,59.500000,14.250000,15.250000,9.685598,1062800
2005-12-01,15.225000,60.000000,14.500000,59.000000,37.472160,581200
2006-01-01,14.750000,69.000000,14.750000,18.250000,11.590962,3604800
2006-02-01,18.125000,71.000000,17.000000,71.000000,45.093613,1127200
2006-03-01,17.750000,67.500000,16.049999,17.750000,11.273403,552400
2006-04-01,18.100000,77.000000,17.862499,21.250000,13.496325,1240400
2006-05-01,21.000000,86.000000,19.000000,19.975000,12.686547,69971274
2006-06-01,19.625000,75.500000,17.012501,18.500000,11.749746,34770150
2006-07-01,18.875000,73.500000,17.187500,18.700001,11.876768,41546426
2006-08-01,18.250000,76.000000,17.002501,18.125000,11.511576,77907816
2006-09-01,18.440001,74.000000,17.000000,18.125000,11.511576,12472464
2006-10-01,18.250000,76.900002,17.500000,20.500000,13.019986,1065200
2006-11-01,20.500000,88.000000,20.500000,22.500000,14.290228,2995600
2006-12-01,22.500000,100.000000,22.500000,100.000000,63.512135,489200
2007-01-01,25.000000,58.000000,23.500000,29.350000,18.640810,721800
2007-02-01,29.350000,63.000000,27.500000,29.254999,18.580473,376400
2007-03-01,58.509998,61.000000,28.500000,30.500000,19.371197,698600
2007-04-01,30.250000,62.509998,30.000000,33.945000,21.559193,823400
2007-05-01,67.889999,67.889999,33.250000,37.000000,23.499493,523000
2007-06-01,36.750000,73.900002,35.500000,38.000000,24.134609,250400
2007-07-01,38.000000,79.000000,37.500000,40.154999,25.503292,327200
2007-08-01,40.154999,41.900002,31.950001,41.900002,26.611584,282400
2007-09-01,41.775002,86.000000,41.250000,52.825001,33.550282,453200
2007-10-01,52.500000,106.000000,48.500000,53.750000,34.137768,225100
2007-11-01,53.139999,53.900002,45.000000,52.500000,33.343872,256600
2007-12-01,52.200001,52.500000,47.000000,51.500000,32.708740,385600
2008-01-01,51.500000,51.500000,41.000000,44.799999,28.453434,157900
2008-02-01,44.820000,47.990002,42.000000,46.000000,29.215584,347500
2008-03-01,46.000000,47.000000,41.000000,46.529999,29.552191,169400
2008-04-01,47.919998,49.000000,44.799999,49.000000,31.120939,58800
2008-05-01,49.000000,54.060001,46.029999,49.000000,31.120939,232600
2008-06-01,49.000000,49.000000,41.209999,43.000000,27.310217,180200
2008-07-01,43.000000,45.150002,33.209999,36.000000,22.864368,375900
2008-08-01,34.009998,35.020000,29.000000,32.599998,20.704950,300000
2008-09-01,31.299999,32.599998,23.500000,26.500000,16.830713,205000
2008-10-01,26.000000,26.000000,13.100000,19.290001,12.251491,489800
2008-11-01,18.750000,21.200001,15.700000,18.700001,11.876768,449200
2008-12-01,18.389999,20.080000,16.299999,18.490000,11.743394,114600
2009-01-01,18.490000,22.990000,18.490000,21.200001,13.464570,536200
2009-02-01,20.990000,24.760000,20.799999,21.000000,13.337547,155600
2009-03-01,19.510000,22.490000,19.129999,19.900000,12.638914,393400
2009-04-01,19.950001,25.000000,19.500000,25.000000,15.878034,324600
2009-05-01,25.000000,29.000000,23.860001,27.950001,17.751642,351900
2009-06-01,28.000000,28.100000,24.690001,24.700001,15.687495,27600
2009-07-01,25.000000,27.450001,22.250000,27.450001,17.434076,155500
2009-08-01,27.450001,29.200001,26.910000,28.590000,18.158119,293500
2009-09-01,28.490000,34.590000,27.700001,32.000000,20.323879,495200
2009-10-01,32.000000,39.000000,32.000000,36.000000,22.864368,303800
2009-11-01,36.000000,39.599998,35.439999,39.590000,25.144445,206000
2009-12-01,38.610001,40.500000,37.000000,39.490002,25.167990,77600
2010-01-01,40.000000,43.000000,38.099998,40.000000,25.493023,203300
2010-02-01,38.900002,41.490002,37.000000,41.000000,26.130350,30100
2010-03-01,40.500000,43.490002,38.099998,41.000000,26.130350,368300
2010-04-01,41.349998,42.480000,36.900002,38.869999,24.772846,232429
2010-05-01,37.099998,37.299999,30.150000,35.900002,22.879990,136080
2010-06-01,35.000000,36.040001,32.900002,33.500000,21.587479,99374
2010-07-01,33.500000,37.000000,31.870001,36.990002,23.836441,236300
2010-08-01,37.250000,39.500000,35.540001,36.799999,23.714003,99815
2010-09-01,36.799999,41.500000,36.500000,40.990002,26.414051,201428
2010-10-01,40.610001,44.799999,40.599998,43.500000,28.031504,146300
2010-11-01,43.759998,46.500000,41.599998,43.250000,27.870403,166800
2010-12-01,44.000000,45.799999,43.000000,43.990002,28.366735,255400
2011-01-01,44.000000,48.990002,44.000000,47.299999,30.501177,99800
2011-02-01,47.200001,47.200001,43.000000,44.490002,28.689161,89134
2011-03-01,43.500000,45.590000,40.000000,43.799999,28.244215,88092
2011-04-01,43.500000,46.000000,41.689999,43.000000,27.728340,90700
2011-05-01,42.139999,43.369999,38.799999,43.369999,28.420860,54234
2011-06-01,43.369999,43.369999,40.000000,42.380001,27.772104,36800
2011-07-01,42.000000,43.500000,41.020000,42.700001,27.981800,87963
2011-08-01,43.000000,43.200001,33.580002,39.000000,25.557148,169700
2011-09-01,39.299999,40.000000,35.500000,35.570000,23.309429,228200
2011-10-01,34.110001,39.189999,33.000000,38.700001,25.360556,318100
2011-11-01,37.029999,39.000000,34.799999,35.500000,23.263559,110900
2011-12-01,35.490002,36.099998,32.630001,35.020000,22.949009,142100
2012-01-01,34.099998,37.389999,33.980000,37.389999,24.502096,134800
2012-02-01,37.400002,39.980000,36.299999,39.680000,26.002760,113800
2012-03-01,38.520000,39.000000,34.560001,36.200001,23.722279,115600
2012-04-01,37.000000,38.500000,35.500000,36.270000,23.768150,143000
2012-05-01,36.270000,36.980000,32.000000,33.400002,22.269464,160500
2012-06-01,32.410000,34.049999,31.000000,33.889999,22.596172,196600
2012-07-01,32.889999,36.000000,29.010000,30.500000,20.335890,207000
