Date,Open,High,Low,Close,Adj Close,Volume
2012-07-01,20.932899,20.932899,20.932899,20.932899,20.932899,5600
2012-08-01,20.932899,20.932899,20.932899,20.932899,20.932899,0
2012-09-01,20.932899,20.932899,20.932899,20.932899,20.932899,0
2012-10-01,20.932899,20.932899,20.932899,20.932899,20.932899,0
2012-11-01,20.932899,20.932899,20.932899,20.932899,20.932899,0
2012-12-01,20.932899,20.932899,20.932899,20.932899,20.932899,0
2013-01-01,20.932899,20.932899,20.932899,20.932899,20.932899,0
2013-02-01,20.932899,20.932899,20.932899,20.932899,20.932899,0
2013-03-01,20.932899,20.932899,20.932899,20.932899,20.932899,0
2013-04-01,20.932899,55.552898,20.932899,55.552898,55.552898,700
2013-05-01,55.552898,55.552898,55.552898,55.552898,55.552898,0
2013-06-01,55.552898,55.552898,55.552898,55.552898,55.552898,0
2013-07-01,55.552898,55.552898,55.552898,55.552898,55.552898,0
2013-08-01,55.552898,55.552898,55.552898,55.552898,55.552898,0
2013-09-01,55.552898,100.570999,55.552898,100.570999,100.570999,4900
2013-10-01,100.570999,100.570999,100.570999,100.570999,100.570999,0
2013-11-01,100.570999,112.429001,100.570999,109.156998,109.156998,32900
2013-12-01,109.156998,109.156998,109.156998,109.156998,109.156998,0
2014-01-01,109.156998,140.042999,109.156998,140.042999,140.042999,700
2014-02-01,140.042999,148.522995,140.042999,148.522995,148.522995,700
2014-03-01,148.522995,148.522995,148.522995,148.522995,148.522995,0
2014-04-01,114.771004,114.771004,104.161003,104.161003,104.161003,35700
2014-05-01,104.161003,120.320000,104.161003,120.320000,120.320000,5600
2014-06-01,120.320000,135.623993,120.320000,135.623993,135.623993,700
2014-07-01,135.623993,135.623993,135.623993,135.623993,135.623993,0
2014-08-01,135.623993,135.623993,135.623993,135.623993,135.623993,0
2014-09-01,135.623993,159.229004,135.623993,158.992996,158.992996,1400
2014-10-01,158.992996,158.992996,155.285995,155.285995,155.285995,9800
2014-11-01,155.285995,155.285995,155.285995,155.285995,155.285995,0
2014-12-01,155.285995,155.285995,128.541000,128.541000,128.541000,700
2015-01-01,128.541000,154.171005,122.183998,154.171005,154.171005,7000
2015-02-01,154.171005,187.679001,154.171005,187.679001,187.679001,3500
2015-03-01,187.679001,201.158997,187.679001,201.156998,201.156998,3500
2015-04-01,201.156998,242.429001,201.156998,242.429001,242.429001,700
2015-05-01,242.429001,276.856995,242.429001,276.856995,276.856995,700
2015-06-01,276.856995,300.286011,276.856995,294.042999,294.042999,9100
2015-07-01,294.042999,354.500000,294.040009,354.500000,354.500000,2800
2015-08-01,354.500000,426.820007,336.339996,423.940002,423.940002,3700
2015-09-01,354.700012,406.459991,354.700012,401.670013,401.670013,9800
2015-10-01,401.670013,435.000000,381.570007,391.850006,391.850006,6200
2015-11-01,391.850006,456.940002,391.850006,456.940002,456.940002,3200
2015-12-01,456.940002,487.500000,446.489990,446.489990,446.489990,5300
2016-01-01,446.489990,447.489990,367.720001,367.720001,367.720001,6500
2016-02-01,367.720001,377.149994,328.529999,377.149994,377.149994,5100
2016-03-01,377.149994,380.320007,359.000000,365.799988,365.799988,5500
2016-04-01,365.799988,386.660004,337.100006,337.489990,337.489990,2500
2016-05-01,322.200012,350.910004,319.299988,350.910004,350.910004,2400
2016-06-01,350.910004,350.910004,290.510010,290.510010,290.510010,800
2016-07-01,300.399994,332.239990,279.250000,298.549988,298.549988,3800
2016-08-01,307.600006,314.510010,298.459991,312.200012,312.200012,4700
2016-09-01,312.200012,326.100006,305.899994,320.630005,320.630005,1300
2016-10-01,330.600006,403.049988,318.549988,398.829987,398.829987,4900
2016-11-01,398.829987,398.829987,389.140015,397.600006,397.600006,2400
2016-12-01,397.600006,418.519989,397.600006,418.519989,418.519989,400
2017-01-01,418.519989,442.920013,416.399994,436.739990,436.739990,500
2017-02-01,436.739990,449.170013,435.179993,439.200012,439.200012,700
2017-03-01,439.200012,464.010010,439.200012,464.010010,464.010010,1500
2017-04-01,464.010010,481.109985,437.440002,481.109985,481.109985,2400
2017-05-01,481.109985,520.440002,481.109985,520.440002,520.440002,300
2017-06-01,520.440002,542.669983,503.000000,503.000000,503.000000,38000
2017-07-01,503.000000,587.650024,484.420013,579.960022,579.960022,1900
2017-08-01,579.960022,579.960022,520.000000,548.599976,548.599976,31200
2017-09-01,548.599976,594.559998,546.099976,573.150024,573.150024,4600
2017-10-01,559.909973,655.000000,559.909973,647.500000,647.500000,2400
2017-11-01,647.500000,647.500000,614.599976,618.849976,618.849976,3600
2017-12-01,609.450012,634.799988,601.479980,634.799988,634.799988,2300
2018-01-01,634.799988,903.450012,634.799988,657.200012,657.200012,32500
2018-02-01,853.409973,945.630005,794.000000,945.630005,945.630005,2600
2018-03-01,955.929993,1068.630005,955.929993,962.270020,962.270020,29200
2018-04-01,962.270020,1136.189941,935.500000,1070.640015,1070.640015,3900
2018-05-01,1070.640015,1325.000000,1070.640015,1324.969971,1324.969971,22400
2018-06-01,1349.300049,1574.900024,1341.010010,1522.660034,1522.660034,8700
2018-07-01,1515.839966,1621.390015,1250.260010,1284.670044,1284.670044,3900
2018-08-01,1284.670044,1580.349976,1242.839966,1496.979980,1496.979980,2500
2018-09-01,1496.979980,1547.369995,1415.000000,1519.709961,1519.709961,2200
2018-10-01,1558.079956,1558.079956,1011.630005,1126.849976,1126.849976,5800
2018-11-01,1104.329956,1221.400024,1004.539978,1102.250000,1102.250000,3800
2018-12-01,1102.250000,1102.250000,949.400024,949.400024,949.400024,1000
2019-01-01,949.400024,1321.469971,949.400024,1239.219971,1239.219971,6000
