Date,Open,High,Low,Close,Adj Close,Volume
2017-04-01,21.809999,24.790001,21.770000,23.920000,23.920000,23489700
2017-05-01,24.000000,27.440001,21.719999,23.590000,23.590000,13680400
2017-06-01,24.200001,24.299999,22.299999,23.450001,23.450001,5289600
2017-07-01,23.450001,27.740000,23.379999,27.299999,27.299999,5261600
2017-08-01,27.299999,28.360001,25.500000,26.549999,26.549999,6803500
2017-09-01,26.549999,30.889999,26.200001,29.200001,29.200001,23814900
2017-10-01,29.200001,30.850000,27.400000,27.400000,27.400000,11452300
2017-11-01,27.500000,28.910000,25.450001,26.870001,26.870001,14075500
2017-12-01,26.850000,27.780001,25.510000,26.900000,26.900000,23776500
2018-01-01,26.900000,31.700001,25.650000,27.150000,27.150000,17517600
2018-02-01,31.049999,34.090000,29.100000,33.630001,33.630001,21761600
2018-03-01,33.500000,38.759998,32.150002,38.200001,38.200001,25752100
2018-04-01,38.189999,39.400002,33.880001,36.400002,36.400002,30460900
2018-05-01,36.400002,36.529999,24.240000,26.510000,26.510000,47020200
2018-06-01,26.480000,27.160000,20.540001,21.330000,21.330000,38472300
2018-07-01,21.180000,26.000000,20.190001,24.129999,24.129999,27560600
2018-08-01,24.129999,25.100000,21.780001,23.000000,23.000000,35812800
2018-09-01,22.750000,25.299999,21.600000,24.049999,24.049999,19638600
2018-10-01,24.049999,31.860001,22.639999,30.590000,30.590000,61646500
2018-11-01,30.799999,36.599998,29.700001,34.740002,34.740002,47951800
2018-12-01,34.750000,36.000000,30.559999,36.000000,36.000000,36624500
2019-01-01,36.000000,38.000000,34.340000,37.110001,37.110001,41441900
