Date,Open,High,Low,Close,Adj Close,Volume
2018-03-01,51.000000,51.000000,51.000000,51.000000,51.000000,0
2018-04-01,51.000000,51.000000,51.000000,51.000000,51.000000,0
2018-05-01,51.000000,51.000000,51.000000,51.000000,51.000000,0
2018-06-01,51.000000,51.000000,51.000000,51.000000,51.000000,0
2018-07-01,51.000000,51.000000,51.000000,51.000000,51.000000,0
2018-08-01,51.000000,51.000000,51.000000,51.000000,51.000000,0
2018-09-01,51.000000,51.000000,51.000000,51.000000,51.000000,0
2018-10-01,51.000000,51.000000,51.000000,51.000000,51.000000,0
2018-11-01,51.000000,51.000000,51.000000,51.000000,51.000000,0
2018-12-01,51.000000,51.000000,51.000000,51.000000,51.000000,0
2019-01-01,51.000000,51.000000,51.000000,51.000000,51.000000,0
